id;traffic_sign_code;extra_text;traffic_sign_description;date_installed;locatie_x;locatie_y
2883496;B1; ;Give way;8/24/2022;186979,24;184202,48
2883498;C43;70;Speed limit;8/24/2022;186957,86;184229,92
2883501;B1; ;Give way;8/24/2022;186922,22;184268,97
2883510;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/24/2022;186914,36;184301,83
2883511;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/24/2022;186906,7;184281,04
2883513;C43 (zone) | F1a;"C43,[""400"",""Neen"",""50""], | Rillaar,";Speed limit;8/24/2022;186856,07;184420,59
2883678;F4a; ;Speed limit zone;8/15/2022;169542,062;181292,438
2883681;F4b; ;End of speed limit zone;8/15/2022;169543,438;181304,562
2883748;B1 | M1; ;Give way | Only for bicycles;8/24/2022;105371,648;193211,489
2883790;B1; ;Give way;8/17/2022;105390,8;193116,548
2883802;VL Rd-Or-Gr | C3 | GIV;UITGEZONDERD ,BUS;All vehicles prohibited;8/17/2022;105390,762;193116,628
2883812;D1f | D7 | M7; ;Mopeds Class B forbidden on cycleway;8/24/2022;105345,211;193202,255
2883834;C1 | M11 Klein; ;One-way street;8/17/2022;104976,701;193630,206
2883849;F19 | M17 | E9a | GIII | GXa; ;One-way street | Parking;8/10/2022;104912,254;193713,751
2883857;C1 | M11 | F34b2 - R - MA;S148,LEIESTREEK,S301,50,gent-20161017-c3;One-way street | Only applies to link road;8/17/2022;103767,285;193846,285
2883860;C3 | GIV | M2;UITGEZONDERD ,VOERTUIGEN STADSDIENSTEN;All vehicles prohibited | Except for bicycles;8/17/2022;103630,486;194301,871
2883863;C3 | GIV | M2;UITGEZONDERD ,VOERTUIGEN STADSDIENSTEN;All vehicles prohibited | Except for bicycles;8/15/2022;103613,449;194298,634
2883867;C1 | M11; ;One-way street | Only applies to link road;8/17/2022;103731,989;194034,004
2883871;C1 | M11 Klein; ;One-way street;8/17/2022;104980,419;193680,146
2883886;C1 | M11 | F12a | F113; ;One-way street | Only applies to link road | Living street;8/17/2022;104918,217;193759,609
2883896;F19 | M17 Klein | E9a | GVIIa | GXa;BEWONERS;One-way street | Parking;8/17/2022;104993,507;193688,073
2883994;F111 (zone);"F111,[""400x600""],";Bicycle road;8/25/2022;159699,128;206853,462
2884157;A21 | A51 | GIII;RUITERS;Pedestrian crossing | General danger;8/11/2022;76228,477;200479,164
2884254;GIa | A7b;m,75;Road narrows right;8/19/2022;158572,03;205558,15
2884256;GIb | B1;m,150;Give way;8/19/2022;159987,8;204795,62
2884260;FtsRt | M7 | D7 | XX-Straatnaam;Doorverwijzingsbord,Links,61, | MASTENWEG;Mopeds Class B forbidden on cycleway;8/19/2022;160074,95;204887,67
2884262;F45b | C43;30;No exit, except for bicycle | Speed limit;8/19/2022;160082,01;204878,98
2884265;B5; ;Stop sign;8/19/2022;160064,69;204871,34
2884266;F45b; ;No exit, except for bicycle;8/19/2022;160047,35;204874,78
2884267;B1; ;Give way;8/19/2022;160652,89;204414,17
2884269;F45b | C43;30;No exit, except for bicycle | Speed limit;8/19/2022;160656,61;204415,92
2884273;F4b | B1; ;End of speed limit zone | Give way;8/19/2022;160670,81;204403,31
2884275;F45b | C43;30;No exit, except for bicycle | Speed limit;8/19/2022;160675,11;204391,18
2884284;B1; ;Give way;8/19/2022;161392,33;202581,89
2884285;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/19/2022;161417,66;202393,45
2884286;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/19/2022;161420,75;202394,72
2884290;C21 (zone) | Fxx-BIN;"C21,[""400"",5.5],UITGEZONDERD LADEN EN LOSSEN";Weight limit;8/19/2022;161403,96;202367,56
2884438;C3; ;All vehicles prohibited;8/25/2022;105360,451;193128,661
2884439;B1; ;Give way;8/25/2022;105336,273;193325,047
2884473;VL Rd-Or-Gr | B1 | C3 | GIV;UITGEZONDERD ,BUS;Give way | All vehicles prohibited;8/17/2022;105390,762;193116,628
2884542;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/26/2022;179830,03;184432,59
2884546;C43 (zone) | B5;"C43,[""400"",""Neen"",""50""],";Speed limit | Stop sign;8/26/2022;181511,03;185466,54
2884548;D7 | C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/26/2022;180799,07;185036,15
2884549;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/26/2022;180772,28;185021,97
2884550;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/26/2022;180982,88;185947,86
2884552;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/26/2022;180614,12;184875,28
2884570;B1; ;Give way;8/26/2022;128139,21;162478,396
2884605;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/26/2022;189126,17;185618,39
2884606;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/26/2022;189139,94;185589,33
2884617;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/26/2022;181316,73;189087,04
2884621;C43 (zone) | B1;"C43,[""400"",""Neen"",""50""],";Speed limit | Give way;8/26/2022;185850,96;189625,67
2884623;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/26/2022;187683,772;190983,858
2884624;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/26/2022;188975,62;190187,62
2884625;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/26/2022;189166,245;189852,995
2884635;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/26/2022;188736,745;189260,182
2884646;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/26/2022;188448,12;188993,495
2884653;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/26/2022;185551,87;185320,995
2884664;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/26/2022;185543,995;185325,87
2884680;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/26/2022;183285,12;187419,37
2889233;F19 | M17; ;One-way street;8/22/2022;105055,245;193611,755
2889241;C1 | M11; ;One-way street | Only applies to link road;8/19/2022;105067,309;193621,976
2889620;C3 | GIII | F113 | F12a | Nrxx;UITGEZONDERD,,en vergunninghouders,van 18u - 11u,S148,S147,A, P | S227,camera bewaking,Lokale Politi;All vehicles prohibited | Living street;8/19/2022;104872,979;193748,008
2889627;F13 | C3 | M11 Klein;ZONE,gent-20161017-c3,sy-vsd-3-3-212,S148,S147,UITGEZONDERD,A, P,Uitgezonderd,vergunninghouders;All vehicles prohibited;8/19/2022;104947,468;193549,043
2889636;D7 | M7; ;Mopeds Class B forbidden on cycleway;8/19/2022;103663,712;194283,672
2889647;C1 | M11 | F113; ;One-way street | Only applies to link road;8/19/2022;104993,934;193719,365
2889651;C1 | M11 Klein; ;One-way street;8/19/2022;105034,5;193615,38
2889676;C1 | M11; ;One-way street | Only applies to link road;8/26/2022;104399,874;193189,24
2889682;C1 | M11 Klein; ;One-way street;8/19/2022;105042,373;193614,884
2889698;F19 | M17; ;One-way street;8/26/2022;104354,862;193180,176
2890821;B1; ;Give way;8/26/2022;102803,411;195981,922
2912930;M3 | C31a; ;Except for bicycles and mopeds;8/1/2022;77314,12;176404,61
2920169;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/29/2022;185465,08;185253,815
2920173;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/29/2022;185451,58;185265,815
2920641;C43 (zone) | F1a;"C43,[""400"",""Neen"",""50""], | Rillaar,";Speed limit;8/29/2022;186773,18;185641,807
2920645;F3a | C43 (zone);"Rillaar, | C43,[""400"",""Neen"",""50""],";Speed limit;8/29/2022;186802,18;185648,307
2920674;C43 (zone) | F1a;"C43,[""400"",""Neen"",""50""], | Rillaar,";Speed limit;8/29/2022;187657,43;183940,807
2920678;C43 | F3a;50 | Rillaar,;Speed limit;8/29/2022;186485,43;184873,057
2920979;F4a; ;Speed limit zone;8/29/2022;180538,075;183848,81
2921722;F111 (zone) | F4b | B1;"F111,[""400x600""],";Bicycle road | End of speed limit zone | Give way;8/29/2022;182461,33;186261,503
2923080;B1; ;Give way;8/29/2022;172560,36;227364,07
2923085;B1; ;Give way;8/29/2022;172558,63;227373,26
2923088;B1; ;Give way;8/29/2022;172561,575;227377,922
2923098;B1; ;Give way;8/29/2022;172577,85;227378,489
2923101;B1; ;Give way;8/29/2022;172585,23;227378,65
2923106;B1; ;Give way;8/29/2022;172591,24;227375,33
2923630;F1a | C43 (zone);"Leerbeek,Gooik | C43,[""400"",""Neen"",""30""],HERHALING";Speed limit;8/29/2022;132412,304;163675,427
2923643;F3a | F4a;Leerbeek,Gooik;Speed limit zone;8/29/2022;132412,054;163682,427
2927971;B1 | F111 (zone); ;Give way | Bicycle road;8/22/2022;105808,965;193919,722
2928975;C3 | GIV | M2;UITGEZONDERD ,VOERTUIGEN STADSDIENSTEN;All vehicles prohibited | Except for bicycles;8/17/2022;103671,307;194225,545
2929353;F4b; ;End of speed limit zone;8/29/2022;106852,652;196900,571
2929366;C23 | GIV | GIV | E1 | GXd;+3 ,t,5;Heavy goods vehicles prohibited | No Parking;8/29/2022;108104,374;196922,275
2929368;F4a | F1a;Sint-Amandsberg,Gent;Speed limit zone;8/29/2022;108291,127;195932,134
2929376;F4b; ;End of speed limit zone;8/29/2022;107284,808;197248,765
2929380;F4b | B1; ;End of speed limit zone | Give way;8/29/2022;106569,914;194506,903
2929390;F12a; ;Living street;8/29/2022;106915,776;195211,739
2929406;B1 | F4b; ;Give way | End of speed limit zone;8/29/2022;107144,139;195332,28
2929408;A21 | GIa;100m;Pedestrian crossing;8/29/2022;107694,598;196654,273
2929414;C1 | M3; ;One-way street | Except for bicycles and mopeds;8/29/2022;107902,428;197002,149
2929421;B1 | F34b2 - Mariakerke | F3a;ZONE,C3,Uitgezonderd,plaatselijk verkeer | Gent,Oostakker;Give way;8/29/2022;109003,559;196711,108
2929431;F19 | M4 | E1 | GXa;S148,S317,S318;One-way street | Not oneway for bicycles | No Parking;8/29/2022;106731,83;194842,197
2929433;F4a; ;Speed limit zone;8/29/2022;107155,46;195343,954
2929435;A21 | GIa;100m;Pedestrian crossing;8/29/2022;107694,598;196654,273
2929438;F4a | F1a;Sint-Amandsberg,Gent;Speed limit zone;8/29/2022;108414,214;196063,692
2929452;C1 | M3; ;One-way street | Except for bicycles and mopeds;8/29/2022;107963,25;197457,122
2929460;F12b; ;End of Living street;8/29/2022;106917,628;195207,771
2929464;F45b; ;No exit, except for bicycle;8/29/2022;106936,406;195970,371
2929465;F4b; ;End of speed limit zone;8/29/2022;109000,823;196714,626
2929469;F4b; ;End of speed limit zone;8/29/2022;109436,274;197038,498
2929470;F4a; ;Speed limit zone;8/29/2022;106574,731;194519,616
2929475;F12b; ;End of Living street;8/29/2022;107368,725;196793,285
2929482;A23 | F19 | M5; ;School children crossing the way near school | One-way street | Not oneway for bicycles and mofas;8/29/2022;107986,625;197410,062
2929493;F13 | C3 | Schoolpoort | GIV;S148,S147,UITGEZONDERD;All vehicles prohibited;8/22/2022;109144,252;196273,52
2929496;F12b; ;End of Living street;8/29/2022;107947,052;196688,618
2929503;F12b | C1 | M2; ;End of Living street | One-way street | Except for bicycles;8/29/2022;107327,801;196381,431
2929508;F4a | F34b2 - Mariakerke | F1a;ZONE,C3,Uitgezonderd,plaatselijk verkeer | Oostakker,Gent;Speed limit zone;8/29/2022;109009,048;196714,684
2929515;F4b | F3a;Gent,Sint-Amandsberg;End of speed limit zone;8/29/2022;108266,795;195932,197
2929529;F4a | E1 | GXa; ;Speed limit zone | No Parking;8/29/2022;106246,925;194391,502
2929539;F4b | F3a;Gent,Sint-Amandsberg;End of speed limit zone;8/29/2022;108401,981;196062,067
2929542;B1 | E1 | GXb; ;Give way | No Parking;8/29/2022;106178,396;194463,772
2929549;F4a; ;Speed limit zone;8/29/2022;106692,853;194925,199
2929555;F4a; ;Speed limit zone;8/29/2022;109422,6;197047,207
2929559;F4a; ;Speed limit zone;8/29/2022;107754,342;195314,31
2929570;B1 | F12b; ;Give way | End of Living street;8/19/2022;110224,484;195773,547
2929571;F4a; ;Speed limit zone;8/29/2022;108036,097;197514,006
2929577;F4b; ;End of speed limit zone;8/29/2022;106695,394;194572,252
2929589;F4b | F3a | F14;Gent,Oostakker;End of speed limit zone;8/29/2022;108818,23;196534,215
2929590;F4a; ;Speed limit zone;8/29/2022;106852,904;196900,335
2929591;F4a; ;Speed limit zone;8/29/2022;108825,018;196541,427
2929620;F12a | F45; ;Living street | No exit;8/19/2022;110231,098;195775,452
2929627;F12b; ;End of Living street;8/29/2022;107605,898;196705,463
2929631;F4b; ;End of speed limit zone;8/29/2022;108040,727;197506,466
2929634;F12b; ;End of Living street;8/29/2022;107290,707;196301,812
2929638;F4a; ;Speed limit zone;8/29/2022;106622,096;195535,762
2929643;B5 | F4b; ;Stop sign | End of speed limit zone;8/29/2022;107313,985;195417,733
2929646;F4b; ;End of speed limit zone;8/29/2022;106610,034;195538,658
2929654;F4b | B1 | E1 | GXb; ;End of speed limit zone | Give way | No Parking;8/29/2022;106237,627;194389,57
2932714;F4a; ;Speed limit zone;9/1/2022;169801,906;208825,875
2932739;F4b; ;End of speed limit zone;9/1/2022;169810,25;208813,812
2932744;F4a; ;Speed limit zone;9/1/2022;169608,75;208760,75
2932745;B1; ;Give way;8/30/2022;172589,78;227337,43
2932750;B1; ;Give way;8/30/2022;172583,532;227334,475
2932752;B1; ;Give way;8/30/2022;172569,961;227340,939
2932753;B1; ;Give way;8/30/2022;172566,024;227338,238
2932755;C11; ;Bicycles prohibited;8/30/2022;172561,553;227330,61
2932757;B1; ;Give way;8/30/2022;172561,01;227343,05
2932758;B1; ;Give way;8/30/2022;172557,92;227337,64
2932831;F4a; ;Speed limit zone;9/1/2022;169497,688;208742,562
2932898;F4b; ;End of speed limit zone;9/1/2022;169518,25;208730,5
2932916;F4b; ;End of speed limit zone;9/1/2022;169591,125;208600,906
2932923;F4a; ;Speed limit zone;9/1/2022;169592,969;208597,75
2932973;F4a; ;Speed limit zone;9/1/2022;169679,781;208465,656
2935446;F45b | F99c; ;No exit, except for bicycle | Access only for pedestrians, cyclists, horses and agricultural;8/30/2022;252761,125;159163,875
2939009;F49; ;Pedestrian crossing;8/31/2022;175606,906;175015,781
2939077;B1; ;Give way;8/31/2022;173316,68;228217,25
2939078;B1; ;Give way;8/31/2022;172553,35;227342,79
2939086;D1c | M2 | Type Ib.1; ;Except for bicycles;8/31/2022;36782,875;187065,344
2939111;D1c | M2 | Type Ib.1; ;Except for bicycles;8/31/2022;36662,125;187012,094
2939113;B1; ;Give way;8/31/2022;168489,16;226292,14
2939137;C11; ;Bicycles prohibited;8/31/2022;172555,688;227350,715
2939278;D7 | M7 | F113 (zone); ;Mopeds Class B forbidden on cycleway;8/31/2022;103802,519;193665,266
2939282;C11; ;Bicycles prohibited;8/17/2022;103722,996;194084,827
2939294;F111 (zone); ;Bicycle road;8/31/2022;103800,966;193675,323
2939308;B1 | F111 (zone); ;Give way | Bicycle road;8/31/2022;103801,491;193663,162
2939310;F19 | M17; ;One-way street;8/19/2022;103696,961;194176,399
2939483;B1 | C43 (zone);"C43,[""400"",""Neen"",""50""],";Give way | Speed limit;9/1/2022;164552;222299,298
2939569;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;9/1/2022;174915,961;231631,303
2939578;C43 | B9;70;Speed limit | Priority road;9/1/2022;71182,125;206063,375
2939581;C43 | B9;70;Speed limit | Priority road;9/1/2022;71203,75;206032,125
2939646;C43 | Fxx-CAM;50;Speed limit;9/1/2022;247994,625;189418,469
2939648;C43;50;Speed limit;9/1/2022;247954,125;189861,469
2939661;C43;50;Speed limit;9/1/2022;247847,875;190232,844
2939666;C43;50;Speed limit;9/1/2022;247818,125;190309,594
2939668;C43;50;Speed limit;9/1/2022;247524,125;190467,094
2939678;C43;50;Speed limit;9/1/2022;247466,375;190499,594
2939681;C43;50;Speed limit;9/1/2022;247228,125;190548,344
2939682;C43;50;Speed limit;9/1/2022;247142,875;190607,844
2939685;C43;50;Speed limit;9/1/2022;247034,125;190630,469
2939700;B1; ;Give way;8/19/2022;135434,875;178919
2939746;C3 | M3bis; ;All vehicles prohibited;9/6/2022;41529,215;208958,895
2939748;C3 | M3bis; ;All vehicles prohibited;9/6/2022;41639,34;208998,645
2941322;F12a; ;Living street;9/4/2022;191176,5;224125,125
2941323;F12b; ;End of Living street;9/5/2022;191184,25;224126,375
2941327;M4 | F19; ;Not oneway for bicycles | One-way street;9/5/2022;191175,5;223802,5
2941329;M4 | F19; ;Not oneway for bicycles | One-way street;9/5/2022;191310;223820,75
2941331;M2 | C1; ;Except for bicycles | One-way street;9/5/2022;191291;223871,875
2941333;C1 | M2; ;One-way street | Except for bicycles;9/5/2022;191290,25;223816,375
2941339;F49; ;Pedestrian crossing;9/5/2022;191295;223896,375
2941340;F49; ;Pedestrian crossing;9/5/2022;191281,125;223909,5
2941343;F49; ;Pedestrian crossing;9/5/2022;191276,625;223886,25
2941344;F49; ;Pedestrian crossing;9/5/2022;191264,875;223873,75
2941348;F49; ;Pedestrian crossing;9/5/2022;191279,375;224000,25
2941349;F49; ;Pedestrian crossing;9/5/2022;191264,875;224033
2941357;F49; ;Pedestrian crossing;9/1/2022;189214,625;223000,25
2941358;F49; ;Pedestrian crossing;9/1/2022;189225,625;223022,25
2943388;B1; ;Give way;9/1/2022;102558,603;196465,346
2943391;B1; ;Give way;9/1/2022;102780,611;196101,472
2943397;B1; ;Give way;9/1/2022;102447,949;196745,817
2943408;B1; ;Give way;9/1/2022;102483,27;196697,44
2943413;C45 (zone);30;End of speed limit;9/1/2022;103677,191;195670,187
2943415;B1; ;Give way;9/1/2022;102526,579;196491,293
2943418;B15c | A14 | GIa;50m;Speed bump;9/1/2022;102786,599;195986,278
2943420;F4a | A23; ;Speed limit zone | School children crossing the way near school;8/26/2022;102800,891;195980,707
2943421;B1; ;Give way;9/1/2022;102668,642;196267,024
2943509;M2 | C1; ;Except for bicycles | One-way street;9/2/2022;66209,35;166704,77
2943513;M4 | F19; ;Not oneway for bicycles | One-way street;9/2/2022;66273,49;166810,41
2943531;D10; ;Pedestrian and bicycle path;9/2/2022;66627,19;171527,33
2943536;B1; ;Give way;9/2/2022;66325,2;171465,6
2943553;F45b; ;No exit, except for bicycle;9/2/2022;66307,14;171456,58
2943574;D10; ;Pedestrian and bicycle path;9/2/2022;66597,09;171555,19
2943578;D10; ;Pedestrian and bicycle path;9/2/2022;66532,25;171889,7
2943579;B1; ;Give way;9/2/2022;66519,3;171900,64
2943588;D10; ;Pedestrian and bicycle path;9/2/2022;66483,96;172064,71
2943605;D10; ;Pedestrian and bicycle path;9/2/2022;66453,34;172090,66
2943609;B1; ;Give way;9/2/2022;65825,37;172365,79
2943610;B1; ;Give way;9/2/2022;65853,29;172348,09
2943611;D10; ;Pedestrian and bicycle path;9/2/2022;66479,18;172137,84
2943613;D10 | C43 (zone);"C43,[""400"",""Neen"",""50""],";Pedestrian and bicycle path | Speed limit;9/2/2022;66953,15;172303,01
2943614;B1; ;Give way;9/2/2022;66958,13;172303,5
2943616;D10; ;Pedestrian and bicycle path;9/2/2022;66965,39;172321,02
2943619;B1; ;Give way;9/2/2022;66969,09;172329,75
2943625;D10; ;Pedestrian and bicycle path;9/2/2022;66982,09;172322,51
2943627;GVIII | B1;3,van boven naar links,onder;Give way;9/2/2022;66983,44;172313,26
2943628;D10; ;Pedestrian and bicycle path;9/2/2022;66979;172296,44
2943632;B1; ;Give way;9/2/2022;66757,64;172163,99
2943633;D10; ;Pedestrian and bicycle path;9/2/2022;66515,96;172092,65
2943635;B1; ;Give way;9/2/2022;66504,04;172091,19
2943636;B1; ;Give way;9/2/2022;66503,85;172103,09
2943639;B1; ;Give way;9/2/2022;66466,17;172086,14
2943643;B1; ;Give way;9/2/2022;66481,97;172073,38
2943644;B1; ;Give way;9/2/2022;66490,08;172074,76
2943654;D10; ;Pedestrian and bicycle path;9/2/2022;66895,43;171636,03
2943655;D10; ;Pedestrian and bicycle path;9/2/2022;66971,23;171653,68
2943657;B1; ;Give way;9/2/2022;66976,86;171644,27
2943660;D10; ;Pedestrian and bicycle path;9/2/2022;66917,58;171627,38
2943663;D10; ;Pedestrian and bicycle path;9/2/2022;66659,16;171558,47
2943665;D10; ;Pedestrian and bicycle path;9/2/2022;66626,88;171592,31
2943667;B1; ;Give way;9/2/2022;66615,28;171583,58
2943674;B1; ;Give way;9/2/2022;66608,15;171550,72
2943675;B1; ;Give way;9/2/2022;66606,84;171558,42
2943678;B1; ;Give way;9/2/2022;66622,22;171578,67
2943679;B1; ;Give way;9/2/2022;66628,89;171581,48
2943682;B1; ;Give way;9/2/2022;66649,65;171564,3
2943683;B1; ;Give way;9/2/2022;66651,68;171557,68
2943684;B1; ;Give way;9/2/2022;66627,83;171534,57
2943685;B1; ;Give way;9/2/2022;66635,13;171536,03
2943697;D10; ;Pedestrian and bicycle path;9/2/2022;66718,89;171103,9
2944168;A14 | GIa;m,50;Speed bump;9/5/2022;69304,328;225569,953
2944170;F87; ;Speed bump;9/5/2022;69244,766;225510,766
2944172;A14 | GIa;m,50;Speed bump;9/5/2022;69203,359;225459,172
2944173;F87; ;Speed bump;9/5/2022;69235,234;225490,797
2944176;F49; ;Pedestrian crossing;9/5/2022;47078,43;172050,17
2944518;B1; ;Give way;9/6/2022;163357,1;221212,91
2944877;C43;70;Speed limit;9/5/2022;191908,16;165344,87
2944878;C43;70;Speed limit;9/5/2022;191910,67;165338,47
2944885;B1; ;Give way;9/6/2022;157474;189088,625
2944888;B1; ;Give way;9/6/2022;157472,312;189111,875
2944891;B1; ;Give way;9/6/2022;157484,031;189124,594
2944994;B1; ;Give way;8/12/2022;205872,781;167361,813
2945029;B1; ;Give way;9/6/2022;205870,583;167367,442
2945034;B1; ;Give way;9/6/2022;205875,083;167381,379
2945054;B1; ;Give way;9/6/2022;90990,983;177699,412
2945058;B1; ;Give way;9/6/2022;205923,833;167373,817
2945115;F19 | M4; ;One-way street | Not oneway for bicycles;9/6/2022;45426,575;172301,045
2945123;C1 | M2; ;One-way street | Except for bicycles;9/6/2022;45387,606;172287,795
2945362;F50 | F49; ;Bicycle crossing | Pedestrian crossing;9/4/2022;157730,24;230012,63
2945364;A23 | A25; ;School children crossing the way near school | Bicycle crossing;9/4/2022;157736,23;230001,59
2945365;D10; ;Pedestrian and bicycle path;9/4/2022;157721,77;230015,81
2945369;F49 | F50; ;Pedestrian crossing | Bicycle crossing;9/4/2022;157720,12;230021,93
2945374;A25 | Fxx-BIN; ;Bicycle crossing;9/4/2022;157705,55;230054,46
2945417;F4b; ;End of speed limit zone;9/5/2022;190559,72;164254,48
2945452;B1; ;Give way;8/14/2022;105881,01;203802,55
2945454;B1; ;Give way;8/14/2022;105887,61;203804,3
2945456;B1; ;Give way;8/14/2022;105883,82;203800,09
2945463;B1; ;Give way;8/14/2022;105879,31;203786,81
2945470;C5-C7 | GIV;UITGEZONDERD DIENSTVOERTUIGEN;Motorcars and motorcycles prohibited;8/14/2022;105894,57;203804,55
2945473;C29;4.05;Height limit;8/14/2022;105900,24;203809,57
2945475;C29;4.05;Height limit;8/14/2022;105941,53;203843,78
2945476;B1; ;Give way;9/7/2022;71161,094;213373,281
2945480;B1; ;Give way;9/7/2022;71176,844;213404,031
2945486;B1; ;Give way;9/7/2022;71176,844;213404,031
2945534;C3 | GIV;UITGEZONDERD DIENSTEN;All vehicles prohibited;9/7/2022;44869,02;204610,66
2945535;C43;70;Speed limit;9/7/2022;49675,7;212406,72
2945541;C3 | GIV;UITGEZONDERD DIENSTEN;All vehicles prohibited;9/7/2022;44845,08;204606,25
2945894;F4b | F111 (zone);"F111,[""400x600""],";End of speed limit zone | Bicycle road;9/8/2022;68205,75;170692,15
2945900;F4a | F111 (zone);"F111,[""400x600""],";Speed limit zone | Bicycle road;9/8/2022;68202,23;170703,28
2945924;C11; ;Bicycles prohibited;9/8/2022;167251,027;205050,589
2945958;F45b | C21 (zone);"C21,[""400"",3.5],Uitgezonderd bus en  laden en lossen";No exit, except for bicycle | Weight limit;9/8/2022;167025,048;204951,673
2945966;F111 (zone);"F111,[""400x600""],";Bicycle road;8/19/2022;106723,614;183776,932
2945967;F111 (zone);"F111,[""400x600""],";Bicycle road;8/19/2022;106723,614;183776,932
2945969;F111 (zone) | F4a;"F111,[""400x600""],";Bicycle road | Speed limit zone;8/16/2022;106588,205;184277,708
2945971;F45b; ;No exit, except for bicycle;8/16/2022;106888,413;183984,677
2945973;GIa | A25;m,10;Bicycle crossing;9/8/2022;198499,89;185959,1
2946019;F12b; ;End of Living street;9/12/2022;191360,75;223783,375
2946027;F12a | F45b; ;Living street | No exit, except for bicycle;9/12/2022;191366,5;223784,375
2946255;A14; ;Speed bump;9/9/2022;166995,7;203396,821
2946323;C43;50;Speed limit;9/8/2022;65819,204;205226,593
2946393;F19; ;One-way street;9/9/2022;155570,688;221007,906
2946394;C1; ;One-way street;9/9/2022;155565,812;221004,656
2946395;C1; ;One-way street;9/9/2022;155555,812;220997,406
2946396;F19; ;One-way street;9/9/2022;155550,312;220993,781
2946921;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;8/30/2022;188724,69;213369,37
2946966;C43 | F3b;50;Speed limit;8/30/2022;188115,07;213273,87
2946968;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;8/31/2022;188115,88;213247,69
2946970;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;8/31/2022;188126,43;213256,72
2946978;M12 | F19; ;One-way street;8/28/2022;187519,81;213164,46
2947018;B1 | D1f | M11 | C45 (zone);30;Give way | Only applies to link road | End of speed limit;8/29/2022;105878,306;193939,851
2947084;B1 | M10; ;Give way;8/23/2022;103721,442;194081,89
2947093;F113 (zone) | D7 | M7; ;Mopeds Class B forbidden on cycleway;8/23/2022;103721,255;194083,357
2947121;F13 | C3 | Schoolpoort | GIV;S148,S147,UITGEZONDERD;All vehicles prohibited;8/22/2022;109144,252;196273,52
2947128;F4a | E1 | GXa; ;Speed limit zone | No Parking;9/5/2022;106203,655;194449,307
2947144;D7 | M7; ;Mopeds Class B forbidden on cycleway;9/16/2022;104208,472;196443,275
2947147;F4b; ;End of speed limit zone;9/9/2022;104331,091;196312,285
2947148;F4a; ;Speed limit zone;9/9/2022;104328,154;196317,286
2947173;F4b; ;End of speed limit zone;9/8/2022;105913,942;191712,978
2947175;B1 | F4b; ;Give way | End of speed limit zone;9/8/2022;105882,07;191724,817
2947177;F12b | F4a; ;End of Living street | Speed limit zone;9/8/2022;105871,301;192156,421
2947180;F4b | FtsRt;LF 30b,Deltaroute,Schelde-,sy-S302;End of speed limit zone;9/8/2022;105947,782;192535,157
2947181;F4a; ;Speed limit zone;9/8/2022;105904,321;191720,628
2947185;F4a; ;Speed limit zone;9/8/2022;105917,051;191709,208
2947189;C3 | M11; ;All vehicles prohibited | Only applies to link road;9/8/2022;105853,933;192158,514
2947191;F4a | F33a;Centrum;Speed limit zone;9/8/2022;105884,79;191722,31
2947192;F4b; ;End of speed limit zone;9/8/2022;105913,942;191712,978
2947194;B1 | F4b; ;Give way | End of speed limit zone;9/8/2022;105882,07;191724,817
2947199;C3 | M12 Klein | GVIIa | F4a;UITGEZONDERD HULP,,EN GEMEENTELIJKE,DIENSTEN;All vehicles prohibited | Speed limit zone;9/8/2022;105942,05;192537,769
2947203;F4a; ;Speed limit zone;9/8/2022;105917,051;191709,208
2947205;F4a | F33a;Centrum;Speed limit zone;9/8/2022;105884,79;191722,31
